$id,foaf:name,rdf:type,owner,schema:addressRegion,starRating
1155,Kagunguli,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1156,Buyagu Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1157,Misasi,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1158,Seth Benjamin Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1159,Nyegezi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1160,Mondo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1161,Kalangalala Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1162,Kasenyi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1163,Kasungamile Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1164,Sukuma,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1165,Kafunzo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1166,Fumagile Dispensary,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1167,Ukiriguru,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1168,Makongoro Hc,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1169,?? Bot,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1170,Chamabanda Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1171,Sengerema Health Centre,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1172,Nyamwilolelwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1173,Nyanchenche Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1174,Muriti,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1175,Buzilasoga Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1176,Buhama,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1177,Nyamhongolo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1178,Nyamazugo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1179,Igogwe,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1180,Nyamayinza Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1181,Lubiri,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1182,Nyabumhanda Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1183,Buhindi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1184,Nyehunnge,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1185,Lugata,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1186,Ngudu,schema:Hospital,Public,http://dbpedia.org/resource/Mwanza_Region,1
1187,Buzegwe,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1188,Kigara,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1189,Mwanangwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1190,Balatogwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1191,Kanyelele,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1192,Mwaniko,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1193,Nyamadoke,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1194,Gambajiga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1195,Ngoma B,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1196,Bukiko,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1197,Tunyenye,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1198,Bugorola,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1199,Kalebezo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1200,Mayuya,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1201,Busisi,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1202,Kirumba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1203,Bwisya,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1204,Malya,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1205,Lushamba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1206,Karume,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1207,Nyerere,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1208,Runere,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1209,Kiloleli Chamwenda,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1210,Luhanga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1211,Mwagala,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1212,Ibongoya,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1213,Nyamatongo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1214,Mbugani Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1215,Bilulumo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1216,Bugembe,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1217,Igokelo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1218,Mahina,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1219,Muluseni,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1220,Butimba Polisi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1221,Nyamtelela,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1222,Bitoto,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1223,Isamilo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1224,Nguge,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1225,Sumbugu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1226,Kabusungu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1227,Kaunda,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1228,Irugwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1229,Igongwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1230,Bukokwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1231,Bulamba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1232,Kahama,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1233,Kamasi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1234,Chifule,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1235,Busumba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1236,Mwamboku,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1237,Busongo,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1238,Ilekanilo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1239,Mwagiligili Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1240,Namagondo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1241,Kiliwi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1242,Bugula,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1243,Nyampande,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1244,Bugisha,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1245,Nyakasungwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1246,Bukonyo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1247,Galu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1248,Isesa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1249,Nyahiti,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1250,Muhula,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1251,Lyoma,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1252,Inala Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1253,Igaka,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1254,Bukumbi Camp Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1255,Mbarika,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1256,Mwampulu Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1257,Nyang'homango Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1258,Mahaha,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1259,Tambukareli,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1260,Mahando Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1261,Hamkoko,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1262,512 Kj Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1263,Murutunguru,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1264,Koromije,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1265,Butimba Ttc,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1266,Igulumuki,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1267,Mwabaluhi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1268,Ngudu Gereza,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1269,Nyamikoma Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1270,Nyaishana Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1271,Buhumbi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1272,Maisome Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1273,Kayenze Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1274,Juma Kisiwani Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1275,Chanduru,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1276,Ilula,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1277,Mwamazeng0,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1278,Katoma Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1279,Nyamijundu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1280,Mwabilanda,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1281,Kalumo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1282,Sogoso,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1283,Kome,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,0
1284,Nimr,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,0
1285,Kahangara,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,0
1286,Mwangika Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1287,Kagunga,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,0
1288,Ibindo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1289,Matale,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1290,Sizu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1291,Ng'ombe,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1292,Lumeji,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1293,Idetemya Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1294,Ngomamtimba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1295,Kibitilwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1296,Kigangama,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1297,Nyangalamila,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1298,Lutale,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1299,Busalanga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1300,Rubya Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1301,Mwamabanza,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1302,Mwambola Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1303,Kabila,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,0
1304,Nhobola Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1305,Kisesa,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,0
1306,Milyungu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1307,Ihayabuyaga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1308,Mahiga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1309,Buyogo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1310,Kweru,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1311,Nyanguge,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,0
1312,Nyambuyi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1313,Manawa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1314,Jojiro,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1315,Kongolo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1316,Kikubiji,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1317,Sengerema Secondary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1318,Kishinda,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1319,Nyamanga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1320,Izizimba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1321,Nyanghonge,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1322,Nyamigamba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1323,Walla,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1324,Ijinga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1325,Mwitambu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1326,Ndamhi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1327,Buhunda Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1328,Mwankulwe,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1329,Talaga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1330,Chibuji,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1331,Trc Marine,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1332,Bujingwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1333,Manay,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1334,Bubinza,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1335,Shishani,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1336,Mwadubi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1337,Busangu Mugu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1338,Sayaka,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1339,Solwe,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1340,Shushi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1341,Welamasonga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1342,Mwashepi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1343,Mwakilyambiti,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1344,Mukunu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1345,Mwang'halanga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1346,Bungulwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1347,Bujashi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1348,Kitongosima,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1349,Mulaga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1350,Nkinga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1351,Kinango,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1352,Maligisu Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1353,Nyamilama,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,0
1354,Ilumba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1355,Malembe,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1356,Isolo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1357,Mwamanga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1358,Kisesa B,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1359,Mwanekeyi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1360,Busekwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1361,Nyegezi Fisheries,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1362,Mwabulenga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1363,Igombe,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1364,Igalula Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1365,Mwaging'hi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1366,Mennonite,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1367,Methodist,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1368,Shilembo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1369,663 Regt Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1370,Bugandando,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1371,Luhorongoma,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1372,Sotta,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1373,Isole,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1374,Chuo Cha Michezo Malya,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1375,Hamuyebe,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1376,Nyasato,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1377,Igekemaja,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1378,Salama Bugatu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1379,Sese,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,0
1380,Mwafuguji,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,1
1381,Meatu ,schema:Hospital,Public,http://dbpedia.org/resource/Simiyu_Region,1
1382,Mwangudo,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,1
1383,Itinje,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,1
1384,Imaleseko,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,1
1385,Sakasaka,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,1
1386,Mwabuzo,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,1
1387,Kabondo,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,1
1388,Nkoma Health Center,schema:MedicalClinic,Public,http://dbpedia.org/resource/Simiyu_Region,1
1389,Mwandoya,schema:MedicalClinic,Public,http://dbpedia.org/resource/Simiyu_Region,0
1390,Mbugayabanhya,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1391,Mwamanongu,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1392,Mwandu Itinje,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1393,Mwamatiga,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1394,Mwabagimu,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1395,Lingeka,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1396,Bukundi ,schema:MedicalClinic,Public,http://dbpedia.org/resource/Simiyu_Region,0
1397,Mwabalebi,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1398,Paji,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1399,Mwambiti,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1400,Kisesa,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1401,Mwabuma,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1402,Mwamanimba,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1403,Mwashata,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1404,Mwamishali,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1405,Isengwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1406,Nyanza,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1407,Mwabulutago ,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1408,Mwanjolo,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1409,Mwabagalu,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1410,Bulyashi,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1411,Mwabusalu,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1412,Makao,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1413,Mwageni,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1414,Chambala,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1415,Ng'hoboko,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1416,Mwamanoni,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1417,Lubiga,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1418,Longalonhiga,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1419,Semu,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1420,Mwamalole,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1421,Nkoma.,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1422,Mwakipopo,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1423,Jinamo,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1424,Mbalagane,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1425,Minyanda,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1426,Mwangikulu,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1427,Mbushi,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1428,Mwakaluba,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1429,Sungu,schema:Pharmacy,Public,http://dbpedia.org/resource/Simiyu_Region,0
1430,Ikindilo Health Center,schema:MedicalClinic,Public,http://dbpedia.org/resource/Simiyu_Region,0
1431,Zagayu Health Center,schema:MedicalClinic,Public,http://dbpedia.org/resource/Simiyu_Region,0
